block_num,timestamp,transactionId,protocol,tvl,usd,period,balances,prices
253138716,1655739001,1afcac2d845e333f417d9c4829c3908ff6e36fd86f1bb712730aaf702ab0bd7b,swap.defi,7330853.2574 EOS,7020758.1647 USD,2022-06-20T15:30:00,1300919.5214 EOS|2850918.3782 USDT|3053095.0830 EOS,0.9577 USD|1.0000 USD|0.9577 USD
253139917,1655739602,c38bb2273a0ab17ad92437aa4d27cff5da0d867502ad8882c5b2be14af9cbbae,danchorsmart,3250248.3932 EOS,3115363.0849 USD,2022-06-20T15:40:00,9923.7700 EOS|107300.7927 USDT|3128378.0477 EOS,0.9585 USD|1.0000 USD|0.9585 USD
253139917,1655739602,c38bb2273a0ab17ad92437aa4d27cff5da0d867502ad8882c5b2be14af9cbbae,lend.defi,1067785.1944 EOS,1023472.1089 USD,2022-06-20T15:40:00,445523.2638 EOS|596438.0606 USDT,0.9585 USD|1.0000 USD
253139917,1655739602,c38bb2273a0ab17ad92437aa4d27cff5da0d867502ad8882c5b2be14af9cbbae,lend.pizza,464798.1278 EOS,445509.0055 USD,2022-06-20T15:40:00,1.0000 EOS|7546.3049 EOS|311283.9523 USDT|132489.2661 EOS,0.9585 USD|0.9585 USD|1.0000 USD|0.9585 USD
253139917,1655739602,c38bb2273a0ab17ad92437aa4d27cff5da0d867502ad8882c5b2be14af9cbbae,swap.defi,7327477.4619 EOS,7023387.1473 USD,2022-06-20T15:40:00,1300166.4120 EOS|2850786.0044 USDT|3053095.0830 EOS,0.9585 USD|1.0000 USD|0.9585 USD
253141113,1655740200,d2ed9287feb9509ab6079cf340f45c93a37341a14021221eaffa289fb8f486df,danchorsmart,3249980.4112 EOS,3122581.1791 USD,2022-06-20T15:50:00,9923.7700 EOS|107300.7927 USDT|3128378.0477 EOS,0.9608 USD|1.0000 USD|0.9608 USD
253141113,1655740200,d2ed9287feb9509ab6079cf340f45c93a37341a14021221eaffa289fb8f486df,lend.defi,1066295.5999 EOS,1024496.8124 USD,2022-06-20T15:50:00,445523.2638 EOS|596438.0606 USDT,0.9608 USD|1.0000 USD
253141113,1655740200,d2ed9287feb9509ab6079cf340f45c93a37341a14021221eaffa289fb8f486df,lend.pizza,464020.7010 EOS,445831.0896 USD,2022-06-20T15:50:00,1.0000 EOS|7546.3049 EOS|311283.9523 USDT|132489.2661 EOS,0.9608 USD|0.9608 USD|1.0000 USD|0.9608 USD
253141113,1655740200,d2ed9287feb9509ab6079cf340f45c93a37341a14021221eaffa289fb8f486df,swap.defi,7320734.5005 EOS,7033761.7081 USD,2022-06-20T15:50:00,1298330.7192 EOS|2852911.7974 USDT|3053095.0830 EOS,0.9608 USD|1.0000 USD|0.9608 USD
253142312,1655740800,07b63addaa9020d94febcc62d6841f516cd2e3c788bcb635d3efbc6c6dbea0e4,danchorsmart,3249540.4582 EOS,3134506.7260 USD,2022-06-20T16:00:00,9923.7700 EOS|107300.7927 USDT|3128378.0477 EOS,0.9646 USD|1.0000 USD|0.9646 USD
253142312,1655740800,07b63addaa9020d94febcc62d6841f516cd2e3c788bcb635d3efbc6c6dbea0e4,lend.defi,1063850.0941 EOS,1026189.8008 USD,2022-06-20T16:00:00,445523.2638 EOS|596438.0606 USDT,0.9646 USD|1.0000 USD
253142312,1655740800,07b63addaa9020d94febcc62d6841f516cd2e3c788bcb635d3efbc6c6dbea0e4,lend.pizza,462744.3796 EOS,446363.2286 USD,2022-06-20T16:00:00,1.0000 EOS|7546.3049 EOS|311283.9523 USDT|132489.2661 EOS,0.9646 USD|0.9646 USD|1.0000 USD|0.9646 USD
253142312,1655740800,07b63addaa9020d94febcc62d6841f516cd2e3c788bcb635d3efbc6c6dbea0e4,swap.defi,7308009.3670 EOS,7049305.8355 USD,2022-06-20T16:00:00,1292014.8865 EOS|2858012.7590 USDT|3053095.0830 EOS,0.9646 USD|1.0000 USD|0.9646 USD
253143554,1655741421,275069770ed64728a30e739a8385d699efb515403ef4e9a1172fb39d7605e365,danchorsmart,3249690.9892 EOS,3130427.3299 USD,2022-06-20T16:10:00,9924.7301 EOS|107300.7927 USDT|3128377.4990 EOS,0.9633 USD|1.0000 USD|0.9633 USD
253143554,1655741421,275069770ed64728a30e739a8385d699efb515403ef4e9a1172fb39d7605e365,lend.defi,1064684.5433 EOS,1025610.6206 USD,2022-06-20T16:10:00,445523.2638 EOS|596438.0606 USDT,0.9633 USD|1.0000 USD
253143554,1655741421,275069770ed64728a30e739a8385d699efb515403ef4e9a1172fb39d7605e365,lend.pizza,463179.8827 EOS,446181.1811 USD,2022-06-20T16:10:00,1.0000 EOS|7546.3049 EOS|311283.9523 USDT|132489.2661 EOS,0.9633 USD|0.9633 USD|1.0000 USD|0.9633 USD
253143554,1655741421,275069770ed64728a30e739a8385d699efb515403ef4e9a1172fb39d7605e365,swap.defi,7312155.6562 EOS,7043799.5437 USD,2022-06-20T16:10:00,1293433.8639 EOS|2856788.2093 USDT|3053095.0830 EOS,0.9633 USD|1.0000 USD|0.9633 USD
253144725,1655742007,ccc69b7dd00e144d1ad88275b4d9231473a69c4087fd7f230ab5cd7e752fe94e,danchorsmart,3249760.4118 EOS,3128544.3485 USD,2022-06-20T16:20:00,9924.7301 EOS|107300.7927 USDT|3128377.4990 EOS,0.9627 USD|1.0000 USD|0.9627 USD
253144725,1655742007,ccc69b7dd00e144d1ad88275b4d9231473a69c4087fd7f230ab5cd7e752fe94e,lend.defi,1065070.4337 EOS,1025343.3066 USD,2022-06-20T16:20:00,445523.2638 EOS|596438.0606 USDT,0.9627 USD|1.0000 USD
253144725,1655742007,ccc69b7dd00e144d1ad88275b4d9231473a69c4087fd7f230ab5cd7e752fe94e,lend.pizza,463381.2808 EOS,446097.1591 USD,2022-06-20T16:20:00,1.0000 EOS|7546.3049 EOS|311283.9523 USDT|132489.2661 EOS,0.9627 USD|0.9627 USD|1.0000 USD|0.9627 USD
253144725,1655742007,ccc69b7dd00e144d1ad88275b4d9231473a69c4087fd7f230ab5cd7e752fe94e,swap.defi,7314423.5908 EOS,7041595.5909 USD,2022-06-20T16:20:00,1296682.9039 EOS|2854064.3230 USDT|3053095.0830 EOS,0.9627 USD|1.0000 USD|0.9627 USD
253145921,1655742605,5b1746cef18ddb853dac1f45362643111963c0670ba477d80ccf19c841fb0a3a,danchorsmart,3250237.1264 EOS,3115677.3094 USD,2022-06-20T16:30:00,9924.7301 EOS|107300.7927 USDT|3128377.4990 EOS,0.9586 USD|1.0000 USD|0.9586 USD
253145921,1655742605,5b1746cef18ddb853dac1f45362643111963c0670ba477d80ccf19c841fb0a3a,lend.defi,1067720.2808 EOS,1023516.6612 USD,2022-06-20T16:30:00,445523.2638 EOS|596438.0606 USDT,0.9586 USD|1.0000 USD
253145921,1655742605,5b1746cef18ddb853dac1f45362643111963c0670ba477d80ccf19c841fb0a3a,lend.pizza,464764.2490 EOS,445523.0091 USD,2022-06-20T16:30:00,1.0000 EOS|7546.3049 EOS|311283.9523 USDT|132489.2661 EOS,0.9586 USD|0.9586 USD|1.0000 USD|0.9586 USD
253145921,1655742605,5b1746cef18ddb853dac1f45362643111963c0670ba477d80ccf19c841fb0a3a,swap.defi,7327558.8323 EOS,7024197.8967 USD,2022-06-20T16:30:00,1299528.4355 EOS|2851772.9920 USDT|3053095.0830 EOS,0.9586 USD|1.0000 USD|0.9586 USD
253147117,1655743203,54de889db3e865518fe52af096c8e41444f1f132bc731dd223fa6535d5f9cb2a,danchorsmart,3250097.1786 EOS,3119443.2721 USD,2022-06-20T16:40:00,9924.7301 EOS|107300.7927 USDT|3128377.4990 EOS,0.9598 USD|1.0000 USD|0.9598 USD
253147117,1655743203,54de889db3e865518fe52af096c8e41444f1f132bc731dd223fa6535d5f9cb2a,lend.defi,1066942.3724 EOS,1024051.2891 USD,2022-06-20T16:40:00,445523.2638 EOS|596438.0606 USDT,0.9598 USD|1.0000 USD
253147117,1655743203,54de889db3e865518fe52af096c8e41444f1f132bc731dd223fa6535d5f9cb2a,lend.pizza,464358.2549 EOS,445691.0531 USD,2022-06-20T16:40:00,1.0000 EOS|7546.3049 EOS|311283.9523 USDT|132489.2661 EOS,0.9598 USD|0.9598 USD|1.0000 USD|0.9598 USD
253147117,1655743203,54de889db3e865518fe52af096c8e41444f1f132bc731dd223fa6535d5f9cb2a,swap.defi,7323679.2444 EOS,7029267.3388 USD,2022-06-20T16:40:00,1299370.6442 EOS|2851770.7339 USDT|3053095.0830 EOS,0.9598 USD|1.0000 USD|0.9598 USD
253148324,1655743807,8725112a3e7c8643c12b13ee93b098ea0667fe9709068f71889cb09186425bc3,danchorsmart,3250342.3174 EOS,3112852.8374 USD,2022-06-20T16:50:00,9924.7301 EOS|107300.7927 USDT|3128377.4990 EOS,0.9577 USD|1.0000 USD|0.9577 USD
253148324,1655743807,8725112a3e7c8643c12b13ee93b098ea0667fe9709068f71889cb09186425bc3,lend.defi,1068304.9914 EOS,1023115.6903 USD,2022-06-20T16:50:00,445523.2638 EOS|596438.0606 USDT,0.9577 USD|1.0000 USD
253148324,1655743807,8725112a3e7c8643c12b13ee93b098ea0667fe9709068f71889cb09186425bc3,lend.pizza,465047.3639 EOS,445375.8605 USD,2022-06-20T16:50:00,1.0000 EOS|7546.3049 EOS|311262.8365 USDT|132489.2661 EOS,0.9577 USD|0.9577 USD|1.0000 USD|0.9577 USD
253148324,1655743807,8725112a3e7c8643c12b13ee93b098ea0667fe9709068f71889cb09186425bc3,swap.defi,7329946.1876 EOS,7019889.4639 USD,2022-06-20T16:50:00,1300364.6250 EOS|2850581.1017 USDT|3053095.0830 EOS,0.9577 USD|1.0000 USD|0.9577 USD
253149510,1655744400,2d8e41949759743a36d3f70eb2e7dbd7c245f405788892d0241851fe698f7ec0,danchorsmart,3250600.2851 EOS,3105948.5725 USD,2022-06-20T17:00:00,9924.7301 EOS|107300.7927 USDT|3128377.4990 EOS,0.9555 USD|1.0000 USD|0.9555 USD
253149510,1655744400,2d8e41949759743a36d3f70eb2e7dbd7c245f405788892d0241851fe698f7ec0,lend.defi,1069738.9210 EOS,1022135.5391 USD,2022-06-20T17:00:00,445523.2638 EOS|596438.0606 USDT,0.9555 USD|1.0000 USD
253149510,1655744400,2d8e41949759743a36d3f70eb2e7dbd7c245f405788892d0241851fe698f7ec0,lend.pizza,465760.8304 EOS,445034.4735 USD,2022-06-20T17:00:00,1.0000 EOS|7546.3049 EOS|311229.5300 USDT|132489.2661 EOS,0.9555 USD|0.9555 USD|1.0000 USD|0.9555 USD
253149510,1655744400,2d8e41949759743a36d3f70eb2e7dbd7c245f405788892d0241851fe698f7ec0,swap.defi,7337856.2768 EOS,7011321.6725 USD,2022-06-20T17:00:00,1307435.9167 EOS|2844834.3023 USDT|3053095.0830 EOS,0.9555 USD|1.0000 USD|0.9555 USD
253150714,1655745002,2ea367ca663fc704594193158ed3c725ab7bfe647def7c6bf846c76066070eb6,danchorsmart,3250507.1642 EOS,3108460.0012 USD,2022-06-20T17:10:00,9925.5530 EOS|107300.7927 USDT|3128377.4990 EOS,0.9563 USD|1.0000 USD|0.9563 USD
253150714,1655745002,2ea367ca663fc704594193158ed3c725ab7bfe647def7c6bf846c76066070eb6,lend.defi,1069216.7287 EOS,1022491.9577 USD,2022-06-20T17:10:00,445523.2638 EOS|596438.0606 USDT,0.9563 USD|1.0000 USD
253150714,1655745002,2ea367ca663fc704594193158ed3c725ab7bfe647def7c6bf846c76066070eb6,lend.pizza,465466.2746 EOS,445125.3984 USD,2022-06-20T17:10:00,1.0000 EOS|7546.3049 EOS|311208.4257 USDT|132489.2661 EOS,0.9563 USD|0.9563 USD|1.0000 USD|0.9563 USD
253150714,1655745002,2ea367ca663fc704594193158ed3c725ab7bfe647def7c6bf846c76066070eb6,swap.defi,7335667.1255 EOS,7015098.4722 USD,2022-06-20T17:10:00,1308420.3294 EOS|2844181.2834 USDT|3053095.0830 EOS,0.9563 USD|1.0000 USD|0.9563 USD
253151915,1655745602,7cbc926e071f04f2d75860de256728f3d1b64f08b0da46fbea47b5b7ceba406f,danchorsmart,3250156.2705 EOS,3117874.9103 USD,2022-06-20T17:20:00,9925.5530 EOS|107300.7927 USDT|3128377.4990 EOS,0.9593 USD|1.0000 USD|0.9593 USD
253151915,1655745602,7cbc926e071f04f2d75860de256728f3d1b64f08b0da46fbea47b5b7ceba406f,lend.defi,1067266.2644 EOS,1023828.5275 USD,2022-06-20T17:20:00,445523.2638 EOS|596438.0606 USDT,0.9593 USD|1.0000 USD
253151915,1655745602,7cbc926e071f04f2d75860de256728f3d1b64f08b0da46fbea47b5b7ceba406f,lend.pizza,464448.5646 EOS,445545.5081 USD,2022-06-20T17:20:00,1.0000 EOS|7546.3049 EOS|311208.4257 USDT|132489.2661 EOS,0.9593 USD|0.9593 USD|1.0000 USD|0.9593 USD
253151915,1655745602,7cbc926e071f04f2d75860de256728f3d1b64f08b0da46fbea47b5b7ceba406f,swap.defi,7325260.9124 EOS,7027122.7933 USD,2022-06-20T17:20:00,1302126.9949 EOS|2849158.2540 USDT|3053095.0830 EOS,0.9593 USD|1.0000 USD|0.9593 USD
253153111,1655746201,848cf8c021d4faa0c042e46c81463710143f668bbef8728d8b2d432a7943a8f5,danchorsmart,3250156.2705 EOS,3117874.9103 USD,2022-06-20T17:30:00,9925.5530 EOS|107300.7927 USDT|3128377.4990 EOS,0.9593 USD|1.0000 USD|0.9593 USD
253153111,1655746201,848cf8c021d4faa0c042e46c81463710143f668bbef8728d8b2d432a7943a8f5,lend.defi,1066496.1644 EOS,1023089.7706 USD,2022-06-20T17:30:00,444753.1638 EOS|596438.0606 USDT,0.9593 USD|1.0000 USD
253153111,1655746201,848cf8c021d4faa0c042e46c81463710143f668bbef8728d8b2d432a7943a8f5,lend.pizza,464448.5646 EOS,445545.5081 USD,2022-06-20T17:30:00,1.0000 EOS|7546.3049 EOS|311208.4257 USDT|132489.2661 EOS,0.9593 USD|0.9593 USD|1.0000 USD|0.9593 USD
253153111,1655746201,848cf8c021d4faa0c042e46c81463710143f668bbef8728d8b2d432a7943a8f5,swap.defi,7325805.0237 EOS,7027644.7593 USD,2022-06-20T17:30:00,1300128.7365 EOS|2851597.1493 USDT|3053095.0830 EOS,0.9593 USD|1.0000 USD|0.9593 USD
253154325,1655746808,b5519d8137393fbc72e941776a3d3b8d5cb9ddc5c68d1e9e6757c600f183c354,danchorsmart,3250051.4300 EOS,3120699.3831 USD,2022-06-20T17:40:00,9925.5530 EOS|107300.7927 USDT|3128377.4990 EOS,0.9602 USD|1.0000 USD|0.9602 USD
253154325,1655746808,b5519d8137393fbc72e941776a3d3b8d5cb9ddc5c68d1e9e6757c600f183c354,lend.defi,1065913.4017 EOS,1023490.0484 USD,2022-06-20T17:40:00,444753.1638 EOS|596438.0606 USDT,0.9602 USD|1.0000 USD
253154325,1655746808,b5519d8137393fbc72e941776a3d3b8d5cb9ddc5c68d1e9e6757c600f183c354,lend.pizza,464144.4918 EOS,445671.5411 USD,2022-06-20T17:40:00,1.0000 EOS|7546.3049 EOS|311208.4257 USDT|132489.2661 EOS,0.9602 USD|0.9602 USD|1.0000 USD|0.9602 USD
253154325,1655746808,b5519d8137393fbc72e941776a3d3b8d5cb9ddc5c68d1e9e6757c600f183c354,swap.defi,7321732.1168 EOS,7030327.1786 USD,2022-06-20T17:40:00,1293103.6071 EOS|2857107.1965 USDT|3053095.0830 EOS,0.9602 USD|1.0000 USD|0.9602 USD
253155522,1655747406,8f7d63d74f9aa5b7964a4a383dc72e8f9cf3b32ea892d52ffc1995200ab29d6b,danchorsmart,3249784.3949 EOS,3127917.4801 USD,2022-06-20T17:50:00,9925.5530 EOS|107300.7927 USDT|3128377.4990 EOS,0.9625 USD|1.0000 USD|0.9625 USD
253155522,1655747406,8f7d63d74f9aa5b7964a4a383dc72e8f9cf3b32ea892d52ffc1995200ab29d6b,lend.defi,1064429.0708 EOS,1024512.9807 USD,2022-06-20T17:50:00,444753.1638 EOS|596438.0606 USDT,0.9625 USD|1.0000 USD
253155522,1655747406,8f7d63d74f9aa5b7964a4a383dc72e8f9cf3b32ea892d52ffc1995200ab29d6b,lend.pizza,463373.1152 EOS,445996.6234 USD,2022-06-20T17:50:00,1.0000 EOS|7546.3049 EOS|311211.4239 USDT|132489.2661 EOS,0.9625 USD|0.9625 USD|1.0000 USD|0.9625 USD
253155522,1655747406,8f7d63d74f9aa5b7964a4a383dc72e8f9cf3b32ea892d52ffc1995200ab29d6b,swap.defi,7315558.8444 EOS,7041225.3878 USD,2022-06-20T17:50:00,1297466.0296 EOS|2853810.3171 USDT|3053095.0830 EOS,0.9625 USD|1.0000 USD|0.9625 USD
253156709,1655748000,8a062fad259bfb8711e17f4042592c8bb851a41d60fb5ae25fa1ab6a271e66f0,danchorsmart,3250966.6309 EOS,3096220.6193 USD,2022-06-20T18:00:00,9925.5530 EOS|107300.7927 USDT|3128377.4990 EOS,0.9524 USD|1.0000 USD|0.9524 USD
253156709,1655748000,8a062fad259bfb8711e17f4042592c8bb851a41d60fb5ae25fa1ab6a271e66f0,lend.defi,1071000.6024 EOS,1020020.9738 USD,2022-06-20T18:00:00,444753.1638 EOS|596438.0606 USDT,0.9524 USD|1.0000 USD
253156709,1655748000,8a062fad259bfb8711e17f4042592c8bb851a41d60fb5ae25fa1ab6a271e66f0,lend.pizza,466745.9724 EOS,444528.8642 USD,2022-06-20T18:00:00,1.0000 EOS|7546.3049 EOS|311158.0341 USDT|132489.2661 EOS,0.9524 USD|0.9524 USD|1.0000 USD|0.9524 USD
253156709,1655748000,8a062fad259bfb8711e17f4042592c8bb851a41d60fb5ae25fa1ab6a271e66f0,swap.defi,7349298.4990 EOS,6999471.8905 USD,2022-06-20T18:00:00,1315175.0544 EOS|2839131.4117 USDT|3053095.0830 EOS,0.9524 USD|1.0000 USD|0.9524 USD
253157896,1655748600,df7a8a5a6ae40d09e5dde09d04a3c94b4890deb698ca544ffc1bbce24e17eed1,danchorsmart,3251609.8861 EOS,3079274.5622 USD,2022-06-20T18:10:00,9926.3760 EOS|107300.7927 USDT|3128377.4990 EOS,0.9470 USD|1.0000 USD|0.9470 USD
253157896,1655748600,df7a8a5a6ae40d09e5dde09d04a3c94b4890deb698ca544ffc1bbce24e17eed1,lend.defi,1074571.6015 EOS,1017619.3067 USD,2022-06-20T18:10:00,444753.1638 EOS|596438.0606 USDT,0.9470 USD|1.0000 USD
253157896,1655748600,df7a8a5a6ae40d09e5dde09d04a3c94b4890deb698ca544ffc1bbce24e17eed1,lend.pizza,468539.4706 EOS,443706.8787 USD,2022-06-20T18:10:00,1.0000 EOS|7546.3049 EOS|311092.2461 USDT|132489.2661 EOS,0.9470 USD|0.9470 USD|1.0000 USD|0.9470 USD
253157896,1655748600,df7a8a5a6ae40d09e5dde09d04a3c94b4890deb698ca544ffc1bbce24e17eed1,swap.defi,7367372.0009 EOS,6976901.2849 USD,2022-06-20T18:10:00,1321715.1536 EOS|2833955.9909 USDT|3053095.0830 EOS,0.9470 USD|1.0000 USD|0.9470 USD
253159098,1655749201,2721fb0fc673562698cc4578b19da54f63f703805f0faff69db93c28e484a737,danchorsmart,3252006.1031 EOS,3068918.1595 USD,2022-06-20T18:20:00,9926.3760 EOS|107300.7927 USDT|3128377.4990 EOS,0.9437 USD|1.0000 USD|0.9437 USD
253159098,1655749201,2721fb0fc673562698cc4578b19da54f63f703805f0faff69db93c28e484a737,lend.defi,1076773.9972 EOS,1016151.6212 USD,2022-06-20T18:20:00,444753.1638 EOS|596438.0606 USDT,0.9437 USD|1.0000 USD
253159098,1655749201,2721fb0fc673562698cc4578b19da54f63f703805f0faff69db93c28e484a737,lend.pizza,469612.6717 EOS,443173.4783 USD,2022-06-20T18:20:00,1.0000 EOS|7546.3049 EOS|311020.9663 USDT|132489.2661 EOS,0.9437 USD|0.9437 USD|1.0000 USD|0.9437 USD
253159098,1655749201,2721fb0fc673562698cc4578b19da54f63f703805f0faff69db93c28e484a737,swap.defi,7378993.9525 EOS,6963556.5930 USD,2022-06-20T18:20:00,1328414.7460 EOS|2828725.7674 USDT|3053095.0830 EOS,0.9437 USD|1.0000 USD|0.9437 USD
253160303,1655749803,26eabb0b78452d60c91ff1f5e27110666a313faed3fa5327f84148e3b8329351,danchorsmart,3251669.7414 EOS,3077705.4103 USD,2022-06-20T18:30:00,9926.3760 EOS|107300.7927 USDT|3128377.4990 EOS,0.9465 USD|1.0000 USD|0.9465 USD
253160303,1655749803,26eabb0b78452d60c91ff1f5e27110666a313faed3fa5327f84148e3b8329351,lend.defi,1074904.3107 EOS,1017396.9301 USD,2022-06-20T18:30:00,444753.1638 EOS|596438.0606 USDT,0.9465 USD|1.0000 USD
253160303,1655749803,26eabb0b78452d60c91ff1f5e27110666a313faed3fa5327f84148e3b8329351,lend.pizza,468637.6974 EOS,443565.5806 USD,2022-06-20T18:30:00,1.0000 EOS|7546.3049 EOS|311020.9663 USDT|132489.2661 EOS,0.9465 USD|0.9465 USD|1.0000 USD|0.9465 USD
253160303,1655749803,26eabb0b78452d60c91ff1f5e27110666a313faed3fa5327f84148e3b8329351,swap.defi,7369932.8059 EOS,6975641.4008 USD,2022-06-20T18:30:00,1324365.1761 EOS|2832375.2657 USDT|3053095.0830 EOS,0.9465 USD|1.0000 USD|0.9465 USD
253161496,1655750400,32eda6a4a6153c8c6b5f02a7a5658d2076919398451ce118ecbefcfc5e3d4bf9,danchorsmart,3251777.6404 EOS,3074880.9368 USD,2022-06-20T18:40:00,9926.3760 EOS|107300.7927 USDT|3128377.4990 EOS,0.9456 USD|1.0000 USD|0.9456 USD
253161496,1655750400,32eda6a4a6153c8c6b5f02a7a5658d2076919398451ce118ecbefcfc5e3d4bf9,lend.defi,1075504.0738 EOS,1016996.6522 USD,2022-06-20T18:40:00,444753.1638 EOS|596438.0606 USDT,0.9456 USD|1.0000 USD
253161496,1655750400,32eda6a4a6153c8c6b5f02a7a5658d2076919398451ce118ecbefcfc5e3d4bf9,lend.pizza,468950.4524 EOS,443439.5478 USD,2022-06-20T18:40:00,1.0000 EOS|7546.3049 EOS|311020.9663 USDT|132489.2661 EOS,0.9456 USD|0.9456 USD|1.0000 USD|0.9456 USD
253161496,1655750400,32eda6a4a6153c8c6b5f02a7a5658d2076919398451ce118ecbefcfc5e3d4bf9,swap.defi,7372550.8078 EOS,6971484.0439 USD,2022-06-20T18:40:00,1323976.0595 EOS|2832525.5717 USDT|3053095.0830 EOS,0.9456 USD|1.0000 USD|0.9456 USD
253162744,1655751024,84c3f7697809fa1ee56f13451fa3b70e50882960bad0f82d73de1853c24bb1ea,danchorsmart,3251729.6599 EOS,3076136.2583 USD,2022-06-20T18:50:00,9926.3760 EOS|107300.7927 USDT|3128377.4990 EOS,0.9460 USD|1.0000 USD|0.9460 USD
253162744,1655751024,84c3f7697809fa1ee56f13451fa3b70e50882960bad0f82d73de1853c24bb1ea,lend.defi,1075237.3715 EOS,1017174.5535 USD,2022-06-20T18:50:00,444753.1638 EOS|596438.0606 USDT,0.9460 USD|1.0000 USD
253162744,1655751024,84c3f7697809fa1ee56f13451fa3b70e50882960bad0f82d73de1853c24bb1ea,lend.pizza,468811.3767 EOS,443495.5624 USD,2022-06-20T18:50:00,1.0000 EOS|7546.3049 EOS|311020.9663 USDT|132489.2661 EOS,0.9460 USD|0.9460 USD|1.0000 USD|0.9460 USD
253162744,1655751024,84c3f7697809fa1ee56f13451fa3b70e50882960bad0f82d73de1853c24bb1ea,swap.defi,7371289.2110 EOS,6973239.5937 USD,2022-06-20T18:50:00,1323982.9651 EOS|2832523.7603 USDT|3053095.0830 EOS,0.9460 USD|1.0000 USD|0.9460 USD
253163899,1655751601,0533cca1349c8e997a170bf96e4739dab786c8e2fc8fca543cfc48492722ca80,danchorsmart,3251526.1949 EOS,3081471.3750 USD,2022-06-20T19:00:00,9926.3760 EOS|107300.7927 USDT|3128377.4990 EOS,0.9477 USD|1.0000 USD|0.9477 USD
253163899,1655751601,0533cca1349c8e997a170bf96e4739dab786c8e2fc8fca543cfc48492722ca80,lend.defi,1074106.3985 EOS,1017930.6339 USD,2022-06-20T19:00:00,444753.1638 EOS|596438.0606 USDT,0.9477 USD|1.0000 USD
253163899,1655751601,0533cca1349c8e997a170bf96e4739dab786c8e2fc8fca543cfc48492722ca80,lend.pizza,468220.3330 EOS,443732.4096 USD,2022-06-20T19:00:00,1.0000 EOS|7545.0229 EOS|311020.9663 USDT|132489.2661 EOS,0.9477 USD|0.9477 USD|1.0000 USD|0.9477 USD
253163899,1655751601,0533cca1349c8e997a170bf96e4739dab786c8e2fc8fca543cfc48492722ca80,swap.defi,7365920.6448 EOS,6980682.9951 USD,2022-06-20T19:00:00,1323732.2690 EOS|2832763.7137 USDT|3053095.0830 EOS,0.9477 USD|1.0000 USD|0.9477 USD
253165096,1655752200,9b9c6e0d0a0968d824e4e7742f9914d8dfc535b14c66905813fc7cda8aa0d243,danchorsmart,3251610.7090 EOS,3079275.3415 USD,2022-06-20T19:10:00,9927.1989 EOS|107300.7927 USDT|3128377.4990 EOS,0.9470 USD|1.0000 USD|0.9470 USD
253165096,1655752200,9b9c6e0d0a0968d824e4e7742f9914d8dfc535b14c66905813fc7cda8aa0d243,lend.defi,1074571.6015 EOS,1017619.3067 USD,2022-06-20T19:10:00,444753.1638 EOS|596438.0606 USDT,0.9470 USD|1.0000 USD
253165096,1655752200,9b9c6e0d0a0968d824e4e7742f9914d8dfc535b14c66905813fc7cda8aa0d243,lend.pizza,468462.9195 EOS,443634.3848 USD,2022-06-20T19:10:00,1.0000 EOS|7545.0229 EOS|311020.9663 USDT|132489.2661 EOS,0.9470 USD|0.9470 USD|1.0000 USD|0.9470 USD
253165096,1655752200,9b9c6e0d0a0968d824e4e7742f9914d8dfc535b14c66905813fc7cda8aa0d243,swap.defi,7368137.9663 EOS,6977626.6541 USD,2022-06-20T19:10:00,1324624.1581 EOS|2831926.5328 USDT|3053095.0830 EOS,0.9470 USD|1.0000 USD|0.9470 USD
253166296,1655752800,214ec51beeba379f5e609c1cc7063339c473c2fe0a80f792203f4d8a15d3299f,danchorsmart,3251443.4501 EOS,3083668.9681 USD,2022-06-20T19:20:00,9927.1989 EOS|107300.7927 USDT|3128377.4990 EOS,0.9484 USD|1.0000 USD|0.9484 USD
253166296,1655752800,214ec51beeba379f5e609c1cc7063339c473c2fe0a80f792203f4d8a15d3299f,lend.defi,1073641.8822 EOS,1018241.9611 USD,2022-06-20T19:20:00,444753.1638 EOS|596438.0606 USDT,0.9484 USD|1.0000 USD
253166296,1655752800,214ec51beeba379f5e609c1cc7063339c473c2fe0a80f792203f4d8a15d3299f,lend.pizza,467978.1044 EOS,443830.4343 USD,2022-06-20T19:20:00,1.0000 EOS|7545.0229 EOS|311020.9663 USDT|132489.2661 EOS,0.9484 USD|0.9484 USD|1.0000 USD|0.9484 USD
253166296,1655752800,214ec51beeba379f5e609c1cc7063339c473c2fe0a80f792203f4d8a15d3299f,swap.defi,7363195.0088 EOS,6983254.1464 USD,2022-06-20T19:20:00,1321780.0652 EOS|2834122.5559 USDT|3053095.0830 EOS,0.9484 USD|1.0000 USD|0.9484 USD
253167529,1655753416,82f865cb37a79f99d0a8fe22e73a510b490144f1dd1812735f43128aa4d6d1ff,danchorsmart,3251455.3808 EOS,3083355.1377 USD,2022-06-20T19:30:00,9927.1989 EOS|107300.7927 USDT|3128377.4990 EOS,0.9483 USD|1.0000 USD|0.9483 USD
253167529,1655753416,82f865cb37a79f99d0a8fe22e73a510b490144f1dd1812735f43128aa4d6d1ff,lend.defi,1073708.1997 EOS,1018197.4858 USD,2022-06-20T19:30:00,444753.1638 EOS|596438.0606 USDT,0.9483 USD|1.0000 USD
